pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs,model_name,model_display,source_file,inertia_value,silhouette_value,min_cluster_size,cluster_size_ratio,fold_eligible
15,2,0.7829350262865861,64687.913138979675,0.0,0.3749389062970196,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,64687.913138979675,0.3749389062970196,101,1.00990099009901,True
15,3,0.7829350262865861,53556.56812093286,0.0,0.3335301967686069,0.0,34,34.0,102,102.0,3.0,3.0,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,53556.56812093286,0.3335301967686069,34,3.0,True
15,4,0.7829350262865861,47029.49943261712,0.0,0.2566285845053928,0.0,34,34.0,67,67.0,1.9705882352941175,1.9705882352941175,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,47029.49943261712,0.2566285845053928,34,1.9705882352941175,True
15,5,0.7829350262865861,42226.066722530464,27.545444452578817,0.2397279097371535,0.0027542489254571,24,24.4,68,65.0,2.8333333333333335,2.665666666666666,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,42226.066722530464,0.2397279097371535,24,2.8333333333333335,True
15,6,0.7829350262865861,38572.23431191587,22.872868008076985,0.2246597472528204,0.0016957611688178,23,25.0,47,45.6,1.9565217391304348,1.8276120401337792,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,38572.23431191587,0.2246597472528204,23,1.9565217391304348,True
15,7,0.7829350262865861,36341.459559852345,66.00798982449108,0.2165763854709911,0.0109274870242589,17,18.0,49,41.2,2.8823529411764706,2.3245989304812835,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,36341.459559852345,0.2165763854709911,17,2.8823529411764706,True
15,8,0.7829350262865861,34177.49389274673,227.7479516648637,0.2144661333218684,0.004048211231547,15,16.6,41,38.0,2.5625,2.29890522875817,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,34177.49389274673,0.2144661333218684,15,2.5625,True
15,9,0.7829350262865861,32239.61508881431,379.2990838722952,0.2107021363307655,0.0117943151346408,9,11.6,41,36.6,3.727272727272727,3.2895900178253115,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,32239.61508881431,0.2107021363307655,9,3.727272727272727,False
18,2,0.8086082609510925,68305.03198239318,0.0,0.3631019415554705,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,68305.03198239318,0.3631019415554705,101,1.00990099009901,True
18,3,0.8086082609510925,57168.93100312769,0.0,0.320900004981928,0.0,34,34.0,102,102.0,3.0,3.0,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,57168.93100312769,0.320900004981928,34,3.0,True
18,4,0.8086082609510925,50608.282840904154,30.328410429285743,0.2454065064036807,0.0011061012976521,34,34.0,68,67.2,2.0,1.9764705882352944,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,50608.282840904154,0.2454065064036807,34,2.0,True
18,5,0.8086082609510925,45743.094853414994,15.282363384331294,0.2272566066555711,0.0015776850192758,23,24.0,65,64.2,2.782608695652174,2.676855072463768,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,45743.094853414994,0.2272566066555711,23,2.782608695652174,True
18,6,0.8086082609510925,42060.06458433215,30.13010141425159,0.2143844280732425,0.0019995735488634,24,24.4,49,47.8,2.0416666666666665,1.959,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,42060.06458433215,0.2143844280732425,24,2.0416666666666665,True
18,7,0.8086082609510925,39831.61547926955,120.86650975352384,0.2048747610402813,0.0083319323249046,12,17.4,52,41.6,3.6666666666666665,2.51453781512605,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,39831.61547926955,0.2048747610402813,12,3.6666666666666665,True
18,8,0.8086082609510925,37609.208988431965,74.49721461527554,0.2025778387440037,0.0087214972596365,11,15.2,44,40.6,4.0,2.7595588235294115,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,37609.208988431965,0.2025778387440037,11,4.0,True
18,9,0.8086082609510925,35891.6566271145,250.08764464783536,0.1911114203380388,0.0060867603392608,5,12.0,40,33.2,7.4,3.4234632034632035,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,35891.6566271145,0.1911114203380388,5,7.4,False
20,2,0.8229846049698903,70329.74373478453,0.0,0.3568272639668135,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,70329.74373478453,0.3568272639668135,101,1.00990099009901,True
20,3,0.8229846049698903,59185.77702959286,0.0,0.314939587596629,0.0,34,34.0,102,102.0,3.0,3.0,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,59185.77702959286,0.314939587596629,34,3.0,True
20,4,0.8229846049698903,52614.89092897263,27.099227705014226,0.2386593387068433,0.0012863091497671,34,34.0,68,67.2,2.0,1.9764705882352944,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,52614.89092897263,0.2386593387068433,34,2.0,True
20,5,0.8229846049698903,47734.13314586554,24.08396025507191,0.2209850035447947,0.0017847131733852,24,24.6,65,64.4,2.7083333333333335,2.619,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,47734.13314586554,0.2209850035447947,24,2.7083333333333335,True
20,6,0.8229846049698903,44105.12740876056,108.4933775248048,0.2068595920490538,0.00301508714351,22,24.2,52,48.4,2.363636363636364,2.0133560352690787,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,44105.12740876056,0.2068595920490538,22,2.363636363636364,True
20,7,0.8229846049698903,41704.82911167539,36.49197431211392,0.2013888989176372,0.0071982685963783,17,18.6,48,41.4,2.823529411764706,2.2588854489164087,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,41704.82911167539,0.2013888989176372,17,2.823529411764706,True
20,8,0.8229846049698903,39859.11901260098,165.77610555056762,0.1965518205416165,0.0048061105853389,12,13.6,46,44.2,3.8333333333333335,3.3211764705882354,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,39859.11901260098,0.1965518205416165,12,3.8333333333333335,True
20,9,0.8229846049698903,37801.66307826111,401.4832349924695,0.1900801585405576,0.011351117494931,8,12.4,41,37.4,4.875,3.3314892623716155,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,37801.66307826111,0.1900801585405576,8,4.875,False
25,2,0.8522948236060918,74460.0988424934,0.0,0.3451967575775508,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,74460.0988424934,0.3451967575775508,101,1.00990099009901,True
25,3,0.8522948236060918,63298.244347623506,0.0,0.305084259374617,0.0,34,34.0,102,102.0,3.0,3.0,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,63298.244347623506,0.305084259374617,34,3.0,True
25,4,0.8522948236060918,56709.12704175734,0.0,0.2270060283386707,0.0,34,34.0,67,67.0,1.9705882352941175,1.9705882352941175,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,56709.12704175734,0.2270060283386707,34,1.9705882352941175,True
25,5,0.8522948236060918,51818.24106581759,30.43566758918279,0.2093768851135883,0.0018772683569862,24,24.6,68,65.2,2.8333333333333335,2.6523333333333334,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,51818.24106581759,0.2093768851135883,24,2.8333333333333335,True
25,6,0.8522948236060918,48160.23312387309,86.28145547184705,0.1938881125649168,0.0036930049659966,18,23.6,48,47.0,2.6666666666666665,2.031461538461538,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,48160.23312387309,0.1938881125649168,18,2.6666666666666665,True
25,7,0.8522948236060918,45775.12587164961,105.12776191382032,0.1846604942066177,0.0034830720716652,16,18.8,47,40.6,2.9375,2.1975,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,45775.12587164961,0.1846604942066177,16,2.9375,True
25,8,0.8522948236060918,43548.79389862817,212.16402412298368,0.1848929307564698,0.0042083748334708,16,16.4,46,42.0,2.75,2.5625,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,43548.79389862817,0.1848929307564698,16,2.75,True
25,9,0.8522948236060918,41608.688283430514,310.91860264881575,0.1798617797001203,0.0086859279944307,9,14.0,41,37.8,4.555555555555555,2.851111111111111,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,41608.688283430514,0.1798617797001203,9,4.555555555555555,False
30,2,0.8739875467654045,77516.72859478176,0.0,0.3365735855194887,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,77516.72859478176,0.3365735855194887,101,1.00990099009901,True
30,3,0.8739875467654045,66358.43833242073,28.49467234859955,0.2956024420024638,0.0007091449458199,34,34.4,102,102.0,3.0,2.966666666666667,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,66358.43833242073,0.2956024420024638,34,3.0,True
30,4,0.8739875467654045,59762.85315049053,27.74966138046904,0.218521631172938,0.001180887221415,34,34.4,67,66.6,1.9705882352941175,1.9375816993464052,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,59762.85315049053,0.218521631172938,34,1.9705882352941175,True
30,5,0.8739875467654045,54870.09416084834,27.14939389446689,0.1981102181375043,0.0021335600197732,24,24.4,65,64.4,2.7083333333333335,2.6403333333333334,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,54870.09416084834,0.1981102181375043,24,2.7083333333333335,True
30,6,0.8739875467654045,51351.47727425072,340.349240067686,0.1823230477671507,0.0038875281975001,18,23.0,52,46.4,2.5555555555555554,2.056966588966589,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,51351.47727425072,0.1823230477671507,18,2.5555555555555554,True
30,7,0.8739875467654045,48842.23386798551,78.49927157172954,0.1787533272165412,0.0094553322781617,17,17.8,50,44.4,2.9411764705882355,2.51640522875817,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,48842.23386798551,0.1787533272165412,17,2.9411764705882355,True
30,8,0.8739875467654045,46678.51937024815,177.08486050917134,0.1696069817006296,0.0049119736709414,9,14.8,40,38.0,4.444444444444445,2.7341339869281045,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,46678.51937024815,0.1696069817006296,9,4.444444444444445,False
30,9,0.8739875467654045,44584.07932035049,162.8726930144225,0.1750745483578381,0.0028510127968615,9,13.2,41,38.0,4.0,3.046111111111111,5,virchow,Virchow,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_virchow_averaged.csv,44584.07932035049,0.1750745483578381,9,4.0,False
2,2,0.4582417375360897,7.144004198245666,0.0,0.5559692911494287,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,7.144004198245666,0.5559692911494287,101,1.00990099009901,True
2,3,0.4582417375360897,4.532005889631941,0.0,0.5253181789375895,0.0,49,49.0,102,102.0,2.0816326530612246,2.0816326530612246,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,4.532005889631941,0.5253181789375895,49,2.0816326530612246,True
2,4,0.4582417375360897,2.408192083487155,0.0,0.5239711491136594,0.0,48,48.0,54,54.0,1.125,1.125,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,2.408192083487155,0.5239711491136594,48,1.125,True
2,5,0.4582417375360897,1.7537195391865137,0.0005422797069259,0.514648067189999,0.0006153671361636,27,27.6,54,53.8,2.0,1.95,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,1.7537195391865137,0.514648067189999,27,2.0,True
2,6,0.4582417375360897,1.2183579638898514,0.0002649046088723,0.500578748146692,0.0006450165979623,26,26.0,39,39.0,1.5,1.5,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,1.2183579638898514,0.500578748146692,26,1.5,True
2,7,0.4582417375360897,1.0198542805720134,0.0019427961294558,0.4763213193365601,0.0026547233576783,19,19.8,39,38.8,2.0526315789473686,1.9707093821510295,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,1.0198542805720134,0.4763213193365601,19,2.0526315789473686,True
2,8,0.4582417375360897,0.8598682306763422,0.0031296217587396,0.4529755556282473,0.0039633354774409,18,18.6,37,32.2,2.0555555555555554,1.7362573099415204,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,0.8598682306763422,0.4529755556282473,18,2.0555555555555554,True
2,9,0.4582417375360897,0.7329124532622903,0.0031582061907376,0.4553800460659974,0.003765327215416,12,12.8,31,30.0,2.5833333333333335,2.3474358974358975,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,0.7329124532622903,0.4553800460659974,12,2.5833333333333335,True
3,2,0.5398409003685483,10.1977280440563,0.0,0.4628716319767091,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,10.1977280440563,0.4628716319767091,101,1.00990099009901,True
3,3,0.5398409003685483,7.468200992601785,0.0,0.419519553257264,0.0,50,50.0,102,102.0,2.04,2.04,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,7.468200992601785,0.419519553257264,50,2.04,True
3,4,0.5398409003685483,5.326346562312393,0.0,0.3924790608636572,0.0,50,50.0,51,51.0,1.02,1.02,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,5.326346562312393,0.3924790608636572,50,1.02,True
3,5,0.5398409003685483,4.519956150470656,0.0067061998477891,0.3785475074496442,0.0026885007083389,18,19.4,54,52.0,3.0,2.6939849624060153,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,4.519956150470656,0.3785475074496442,18,3.0,True
3,6,0.5398409003685483,3.9059281783120063,0.0035217330927593,0.3599805134653101,0.0177755334752432,18,18.0,54,49.6,3.0,2.7555555555555555,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,3.9059281783120063,0.3599805134653101,18,3.0,True
3,7,0.5398409003685483,3.316565519995416,0.0303846456092474,0.3481670224794951,0.0030689443202459,18,18.0,43,40.6,2.388888888888889,2.2555555555555555,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,3.316565519995416,0.3481670224794951,18,2.388888888888889,True
3,8,0.5398409003685483,2.7675293079172674,0.0021085048216941,0.3649792253216358,0.0013382167792866,18,18.0,40,38.8,2.2222222222222223,2.155555555555556,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,2.7675293079172674,0.3649792253216358,18,2.2222222222222223,True
3,9,0.5398409003685483,2.5226358848160224,0.0211597803505003,0.3569385963471039,0.0020502622351409,13,14.8,36,30.8,2.769230769230769,2.103012820512821,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,2.5226358848160224,0.3569385963471039,13,2.769230769230769,True
4,2,0.5969607205625309,12.343590657735174,0.0,0.4138815402228478,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,12.343590657735174,0.4138815402228478,101,1.00990099009901,True
4,3,0.5969607205625309,9.606462799906186,0.0,0.3641862046653923,0.0,50,50.0,102,102.0,2.04,2.04,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,9.606462799906186,0.3641862046653923,50,2.04,True
4,4,0.5969607205625309,7.463971066328109,0.000140027076921,0.3279584762520147,7.112913466848538e-05,49,49.6,52,51.4,1.0612244897959184,1.0364897959183674,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,7.463971066328109,0.3279584762520147,49,1.0612244897959184,True
4,5,0.5969607205625309,6.57769161815496,0.0044714821376177,0.3087725176983363,0.0011638835673061,22,26.0,53,51.6,2.409090909090909,2.0003367003367005,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,6.57769161815496,0.3087725176983363,22,2.409090909090909,True
4,6,0.5969607205625309,5.825866534204325,0.0193672546460552,0.2885809396394151,0.0019805875796038,23,24.8,48,44.2,2.0,1.796135265700483,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,5.825866534204325,0.2885809396394151,23,2.0,True
4,7,0.5969607205625309,5.2119527722209895,0.0176888904201554,0.2851008749267253,0.0038196191667033,17,19.4,39,37.2,2.176470588235294,1.9395729306215237,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,5.2119527722209895,0.2851008749267253,17,2.176470588235294,True
4,8,0.5969607205625309,4.679193488902318,0.0363454464201636,0.2854102397118506,0.0045144105487118,16,18.6,36,34.8,2.25,1.8880116959064328,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,4.679193488902318,0.2854102397118506,16,2.25,True
